Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code Regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ;HSD;Montants remboursés;Catégorie d'acte;Sous-catégorie d'acte
MJPA014;MJPA01440;Séparation d'une syndactylie des doigts à squelette normal avec autoplastie cutanée locale et/ou greffe de peau;4;0;ADA;104.49 €;104.49 €;67;6 964 €;6 958 €;Autres Actes de Chirurgie;Actes chirurgicaux
MJPA014;MJPA01410;Séparation d'une syndactylie des doigts à squelette normal avec autoplastie cutanée locale et/ou greffe de peau;1;0;ADC;245.31 €;212.51 €;71;14 512 €;14 512 €;Autres Actes de Chirurgie;Actes chirurgicaux
MJPB001;MJPB00140;Fasciotomie [Aponévrotomie] palmaire, par voie transcutanée;4;0;ADA;48.39 €;48.39 €;723;28 778 €;25 767 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
MJPB001;MJPB00110;Fasciotomie [Aponévrotomie] palmaire, par voie transcutanée;1;0;ATM;48.92 €;41.54 €;3 651;153 998 €;114 656 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
MZEA001;MZEA00140;Réimplantation de 2 doigts;4;0;ADA;515.11 €;515.11 €;41;21 955 €;21 955 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA001;MZEA00110;Réimplantation de 2 doigts;1;0;ADC;1 321.59 €;1 321.59 €;42;63 248 €;63 242 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA002;MZEA00240;Réimplantation de la main sectionnée au niveau du métacarpe;4;0;ADA;307.42 €;307.42 €;10;3 317 €;3 317 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA002;MZEA00210;Réimplantation de la main sectionnée au niveau du métacarpe;1;0;ADC;1 144.33 €;986.38 €;10;11 672 €;11 672 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA003;MZEA00340;Réimplantation de 4 ou 5 doigts;4;0;ADA;653.57 €;653.57 €;5;3 468 €;3 468 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA003;MZEA00310;Réimplantation de 4 ou 5 doigts;1;0;ADC;1 690.47 €;1 690.47 €;5;9 776 €;9 776 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA004;MZEA00440;Pollicisation d'un moignon de doigt;4;0;ADA;122.34 €;122.34 €;1;129 €;129 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA004;MZEA00410;Pollicisation d'un moignon de doigt;1;0;ADC;421.15 €;402.27 €;1;435 €;435 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA005;MZEA00540;Translocation digitale et/ou carpo-métacarpo-digitale d'un rayon de la main;4;0;ADA;92.37 €;92.37 €;8;798 €;798 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA005;MZEA00510;Translocation digitale et/ou carpo-métacarpo-digitale d'un rayon de la main;1;0;ADC;401.29 €;320.53 €;10;3 405 €;3 405 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA007;MZEA00740;Réimplantation du membre supérieur sectionné au dessus du poignet;4;0;ADA;345.02 €;345.02 €;2;752 €;752 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA007;MZEA00710;Réimplantation du membre supérieur sectionné au dessus du poignet;1;0;ADC;1 018.83 €;913.59 €;2;2 189 €;2 189 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA008;MZEA00840;Pollicisation d'un doigt complet;4;0;ADA;128.20 €;128.20 €;6;828 €;828 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA008;MZEA00810;Pollicisation d'un doigt complet;1;0;ADC;511.90 €;454.90 €;6;3 126 €;3 126 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZEA010;MZEA01040;Réimplantation d'un doigt;4;0;ADA;276.93 €;276.93 €;570;167 538 €;167 538 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA010;MZEA01010;Réimplantation d'un doigt;1;0;ADC;736.73 €;736.73 €;585;506 391 €;506 330 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA011;MZEA01140;Réimplantation de la main sectionnée au poignet;4;0;ADA;307.42 €;307.42 €;4;1 311 €;1 311 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA011;MZEA01110;Réimplantation de la main sectionnée au poignet;1;0;ADC;1 018.83 €;913.59 €;7;5 983 €;5 983 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA012;MZEA01240;Réimplantation de 3 doigts;4;0;ADA;653.57 €;653.57 €;16;11 202 €;11 202 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZEA012;MZEA01210;Réimplantation de 3 doigts;1;0;ADC;1 690.47 €;1 690.47 €;16;32 231 €;32 231 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA001;MZFA00140;Amputation complète d'un rayon de la main;4;0;ADA;76.98 €;76.98 €;203;13 237 €;13 237 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA001;MZFA00110;Amputation complète d'un rayon de la main;1;0;ADC;246.73 €;195.77 €;206;40 022 €;40 022 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA002;MZFA00240;Amputation transhumérale;4;0;ADA;82.84 €;82.84 €;5;457 €;457 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA002;MZFA00210;Amputation transhumérale;1;0;ADC;389.95 €;278.84 €;5;1 605 €;1 605 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA003;MZFA00340;Amputation complète de plusieurs rayons de la main;4;0;ADA;81.38 €;81.38 €;24;1 618 €;1 618 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA003;MZFA00310;Amputation complète de plusieurs rayons de la main;1;0;ADC;328.98 €;243.47 €;27;6 421 €;6 411 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA004;MZFA00440;Désarticulation du poignet;4;0;ADA;82.11 €;82.11 €;4;387 €;387 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA004;MZFA00410;Désarticulation du poignet;1;0;ADC;349.54 €;255.40 €;4;1 230 €;1 230 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA005;MZFA00540;Amputation transradio-ulnaire;4;0;ADA;83.94 €;83.94 €;13;1 145 €;1 145 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA005;MZFA00510;Amputation transradio-ulnaire;1;0;ADC;411.22 €;291.18 €;13;4 338 €;4 338 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA006;MZFA00640;Exérèse partielle d'un os du membre supérieur sans interruption de la continuité, par abord direct;4;0;ADA;89.44 €;89.44 €;383;31 444 €;31 444 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA006;MZFA00610;Exérèse partielle d'un os du membre supérieur sans interruption de la continuité, par abord direct;1;0;ADC;167.20 €;167.20 €;391;60 001 €;60 001 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA007;MZFA00740;Amputation et/ou désarticulation de plusieurs doigts, sans résection des métacarpiens;4;0;ADA;77.52 €;77.52 €;74;4 517 €;4 517 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA007;MZFA00710;Amputation et/ou désarticulation de plusieurs doigts, sans résection des métacarpiens;1;0;ADC;151.73 €;101.16 €;76;7 399 €;7 399 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA008;MZFA00840;Amputation d'un doigt surnuméraire autre que le pouce;4;0;ADA;61.24 €;61.24 €;102;6 437 €;6 368 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA008;MZFA00810;Amputation d'un doigt surnuméraire autre que le pouce;1;0;ADC;101.39 €;67.58 €;177;11 675 €;10 988 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA009;MZFA00940;Désarticulation interscapulothoracique;4;0;ADA;139.18 €;139.18 €;0;;;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA009;MZFA00910;Désarticulation interscapulothoracique;1;0;ADC;448.72 €;448.72 €;1;485 €;123 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA010;MZFA01040;Désarticulation scapulohumérale [Désarticulation de l'épaule];4;0;ADA;160.80 €;160.80 €;3;526 €;526 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA010;MZFA01010;Désarticulation scapulohumérale [Désarticulation de l'épaule];1;0;ADC;658.66 €;513.69 €;3;1 726 €;1 726 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA011;MZFA01140;Désarticulation du coude;4;0;ADA;76.24 €;76.24 €;2;181 €;181 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA011;MZFA01110;Désarticulation du coude;1;0;ADC;309.83 €;232.37 €;2;622 €;622 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA012;MZFA01240;Amputation d'un doigt surnuméraire autre que le pouce avec résection osseuse;4;0;ADA;77.55 €;77.55 €;35;2 637 €;2 637 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA012;MZFA01210;Amputation d'un doigt surnuméraire autre que le pouce avec résection osseuse;1;0;ADC;115.57 €;115.30 €;63;6 205 €;6 188 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA013;MZFA01340;Amputation ou désarticulation d'un doigt, sans résection du métacarpien;4;0;ADA;67.44 €;67.44 €;803;45 970 €;45 782 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA013;MZFA01310;Amputation ou désarticulation d'un doigt, sans résection du métacarpien;1;0;ADC;131.87 €;85.26 €;810;65 749 €;65 601 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA014;MZFA01440;Amputation d'un pouce surnuméraire;4;0;ADA;59.41 €;59.41 €;7;350 €;350 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA014;MZFA01410;Amputation d'un pouce surnuméraire;1;0;ADC;116.99 €;76.63 €;14;1 090 €;1 067 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA015;MZFA01540;Amputation d'un pouce surnuméraire, avec ostéotomie ou capsuloplastie;4;0;ADA;115.20 €;115.20 €;43;5 291 €;5 232 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZFA015;MZFA01510;Amputation d'un pouce surnuméraire, avec ostéotomie ou capsuloplastie;1;0;ADC;253.94 €;253.94 €;52;13 052 €;12 914 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZGA003;MZGA00340;Évidement d'un os du membre supérieur sans comblement, par abord direct;4;0;ADA;89.07 €;89.07 €;151;12 936 €;12 936 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZGA003;MZGA00310;Évidement d'un os du membre supérieur sans comblement, par abord direct;1;0;ADC;180.09 €;148.34 €;157;24 703 €;24 703 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZGA004;MZGA00440;Évidement d'un os du membre supérieur avec comblement, par abord direct;4;0;ADA;105.38 €;105.38 €;91;8 915 €;8 915 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZGA004;MZGA00410;Évidement d'un os du membre supérieur avec comblement, par abord direct;1;0;ADC;227.59 €;224.17 €;95;20 178 €;20 178 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZHA001;MZHA00140;Biopsie d'un os et/ou d'une articulation du membre supérieur, par abord direct;4;0;ADA;65.24 €;65.24 €;80;4 482 €;4 482 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZHA001;MZHA00110;Biopsie d'un os et/ou d'une articulation du membre supérieur, par abord direct;1;0;ADC;138.26 €;124.08 €;94;10 600 €;10 597 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZHB001;MZHB00110;Biopsie d'un os et/ou d'une articulation du membre supérieur, par voie transcutanée sans guidage;1;0;ATM;38.86 €;28.59 €;204;5 078 €;3 713 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZHB002;MZHB00210;Ponction ou cytoponction d'une articulation du membre supérieur, par voie transcutanée sans guidage;1;0;ATM;28.81 €;20.74 €;13 698;298 525 €;223 614 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZHH001;MZHH00110;Ponction ou cytoponction d'une articulation du membre supérieur, par voie transcutanée avec guidage radiologique;1;0;ATM;24.79 €;9.60 €;8 186;164 354 €;123 176 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZHH002;MZHH00210;Ponction ou cytoponction d'une articulation du membre supérieur, par voie transcutanée avec guidage scanographique;1;0;ATM;27.36 €;9.60 €;83;2 038 €;1 616 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZHH003;MZHH00310;Biopsie d'un os et/ou d'une articulation du membre supérieur, par voie transcutanée avec guidage radiologique;1;0;ATM;76.80 €;76.80 €;28;2 086 €;1 700 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZHH004;MZHH00410;Biopsie d'un os et/ou d'une articulation du membre supérieur, par voie transcutanée avec guidage scanographique;1;0;ATM;76.80 €;76.80 €;52;3 731 €;3 341 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
MZJB001;MZJB00110;Évacuation de collection articulaire du membre supérieur, par voie transcutanée sans guidage;1;0;ATM;83.60 €;83.60 €;28 156;2 278 907 €;1 825 997 €;Injection thérapeutique;Actes techniques médicaux thérapeutiques
MZLB001;MZLB00110;Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée sans guidage;1;0;ATM;26.13 €;26.13 €;355 041;8 153 408 €;6 053 811 €;Injection thérapeutique;Actes techniques médicaux thérapeutiques
MZLH001;MZLH00110;Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée avec guidage scanographique;1;0;ATM;23.52 €;9.60 €;2 262;43 990 €;32 387 €;Injection thérapeutique;Actes techniques médicaux thérapeutiques
MZLH002;MZLH00210;Injection thérapeutique d'agent pharmacologique dans une articulation ou une bourse séreuse du membre supérieur, par voie transcutanée avec guidage radiologique;1;0;ATM;18.76 €;9.60 €;86 306;1 294 347 €;972 815 €;Injection thérapeutique;Actes techniques médicaux thérapeutiques
MZMA001;MZMA00140;Réparation d'une hémisection antérieure du poignet avec ischémie complète de la main;4;0;ADA;292.60 €;292.60 €;88;27 013 €;27 013 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZMA001;MZMA00110;Réparation d'une hémisection antérieure du poignet avec ischémie complète de la main;1;0;ADC;737.77 €;737.77 €;96;82 096 €;82 045 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZMA002;MZMA00240;Reconstruction d'un doigt par transfert libre total de doigt ou d'orteil;4;0;ADA;307.42 €;307.42 €;4;1 217 €;1 217 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZMA002;MZMA00210;Reconstruction d'un doigt par transfert libre total de doigt ou d'orteil;1;0;ADC;940.84 €;868.36 €;5;4 637 €;4 637 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZMA003;MZMA00340;Reconstruction d'un doigt par transfert libre partiel vascularisé de doigt ou d'orteil;4;0;ADA;307.42 €;307.42 €;12;3 856 €;3 856 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZMA003;MZMA00310;Reconstruction d'un doigt par transfert libre partiel vascularisé de doigt ou d'orteil;1;0;ADC;940.84 €;868.36 €;13;11 627 €;11 617 €;Chirurgie du poignet et de la main non osseuse ou traumatique;Actes chirurgicaux
MZMA004;MZMA00440;Suture de plaie de tendon avec suture de plaie du nerf médian, à la face antérieure du poignet;4;0;ADA;122.95 €;122.95 €;217;25 497 €;25 497 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZMA004;MZMA00410;Suture de plaie de tendon avec suture de plaie du nerf médian, à la face antérieure du poignet;1;0;ADC;387.11 €;309.75 €;219;77 684 €;77 684 €;Autres Actes de Chirurgie;Actes chirurgicaux
MZMP001;MZMP00110;Confection d'une contention souple d'une articulation du membre supérieur;1;0;ATM;31.35 €;31.35 €;147 279;6 467 340 €;4 997 540 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP002;MZMP00210;Confection d'un appareil rigide thoracobrachial pour immobilisation initiale de fracture du membre supérieur, sans réduction;1;0;ATM;64.52 €;63.30 €;2 076;153 215 €;122 794 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP004;MZMP00410;Confection d'un appareil rigide au poignet et/ou à la main pour immobilisation initiale de fracture du membre supérieur, sans réduction;1;0;ATM;29.07 €;25.64 €;13 651;581 289 €;440 830 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP006;MZMP00610;Confection d'un appareil rigide d'immobilisation de l'avant-bras, du poignet et/ou de la main ne prenant pas le coude;1;0;ATM;26.23 €;25.23 €;28 694;1 149 297 €;876 362 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP007;MZMP00710;Confection d'un appareil rigide brachio-antébrachio-palmaire pour immobilisation initiale de fracture du membre supérieur, sans réduction;1;0;ATM;41.80 €;41.80 €;33 215;1 790 630 €;1 382 373 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP011;MZMP01110;Confection d'un appareil rigide d'immobilisation du membre supérieur prenant le coude;1;0;ATM;34.57 €;34.57 €;7 073;322 439 €;249 059 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP013;MZMP01310;Confection d'un appareil rigide antébrachiopalmaire pour immobilisation initiale de fracture du membre supérieur, sans réduction;1;0;ATM;34.03 €;28.52 €;36 293;1 689 489 €;1 301 053 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
MZMP015;MZMP01510;Confection d'un appareil rigide thoracobrachial d'immobilisation du membre supérieur;1;0;ATM;63.30 €;63.30 €;3 950;274 266 €;220 289 €;Confection d'un appareil rigide ou souple d'immobilisation des membres;Actes techniques médicaux thérapeutiques
